"","Zi","Yi","Di"
"37733",31,10,1
"37734",30,11,1
"37735",36,11,1
"37736",33,10,1
"37737",22,11,1
"37738",36,11,1
"37739",35,11,1
"37740",36,10,1
"37741",37,11,1
"37742",37,11,1
"37743",23,11,1
"37744",31,11,1
"37745",34,11,1
"37746",37,11,1
"37747",14,11,1
"37748",37,11,1
"37749",37,10,1
"37750",37,11,1
"37751",19,11,1
"37752",35,12,1
"37753",35,11,1
"37754",37,10,1
"37755",34,11,1
"37756",32,10,1
"37757",37,11,1
"37758",32,11,1
"37759",36,11,1
"37760",37,12,1
"37761",35,12,1
"37762",36,14,1
"37763",36,12,1
"37764",37,14,1
"37765",33,15,1
"37766",32,14,1
"37767",35,13,1
"37768",36,13,1
"37769",16,13,1
"37770",36,13,1
"37771",36,13,1
"37772",36,13,1
"37773",35,13,1
"37774",35,13,1
"37775",37,13,1
"37776",37,13,1
"37777",36,13,1
"37778",37,12,1
"37779",37,12,1
"37780",37,12,1
"37781",33,12,1
"37782",36,12,1
"37783",30,12,1
"37784",36,11,1
"37785",37,12,1
"37786",37,12,1
"37787",33,12,1
"37788",31,11,1
"37789",37,11,1
"37790",34,12,1
"37791",36,11,1
"37792",37,11,1
"37793",31,11,1
"37794",37,11,1
"37795",37,11,1
"37796",35,11,1
"37797",34,11,1
"37798",34,11,1
"37799",37,14,1
"37800",37,12,1
"37801",37,15,1
"37802",22,14,1
"37803",33,12,1
"37804",24,13,1
"37805",37,13,1
"37806",36,13,1
"37807",35,9,1
"37809",33,9,1
"37810",34,10,1
"37811",16,9,1
"37812",33,10,1
"37813",36,9,1
"37814",36,11,1
"37815",34,11,1
"37816",37,11,1
"37817",36,9,1
"37818",36,10,1
"37819",36,9,1
"37820",34,10,1
"37821",36,10,1
"37822",37,11,1
"37823",35,10,1
"37824",37,10,1
"37826",36,11,1
"37827",32,9,1
"37828",33,9,1
"37829",24,10,1
"37830",36,9,1
"37831",36,11,1
"37832",36,11,1
"37833",37,10,1
"37834",36,10,1
"37835",37,10,1
"37836",34,11,1
"37837",33,11,1
"37838",36,11,1
"37839",37,11,1
"37840",25,11,1
"37841",37,11,1
"37842",34,11,1
"37843",33,11,1
"37844",36,9,1
"37845",37,11,1
"37846",36,10,1
"37847",36,10,1
"37848",36,10,1
"37851",37,10,1
"37853",33,9,1
"37854",37,11,1
"37855",30,10,1
"37856",35,10,1
"37857",30,10,1
"37858",36,9,1
"37859",35,10,1
"37860",37,10,1
"37861",34,11,1
"37862",36,10,1
"37863",36,10,1
"37864",37,11,1
"37865",37,10,1
"37866",36,11,1
"37867",37,10,1
"37868",35,9,1
"37869",34,11,1
"37870",36,10,1
"37871",33,10,1
"37872",37,11,1
"37873",34,11,1
"37874",36,10,1
"37875",36,11,1
"37877",37,10,1
"37878",36,11,1
"37879",34,11,1
"37880",30,11,1
"37881",37,10,1
"37882",33,12,1
"37883",34,11,1
"37884",35,11,1
"37885",37,10,1
"37886",35,11,1
"37887",32,12,1
"37888",35,10,1
"37889",24,11,1
"37890",37,11,1
"37891",36,11,1
"37892",34,10,1
"37893",34,11,1
"37894",37,11,1
"37897",31,10,1
"37898",26,9,1
"37900",29,10,1
"37904",13,9,1
"37905",36,9,1
"37906",34,9,1
"37907",37,10,1
"37908",19,9,1
"37909",36,9,1
"37910",37,10,1
"37912",34,9,1
"37913",30,9,1
"37914",33,9,1
"37915",37,10,1
"37916",36,10,1
"37917",34,8,1
"37920",34,11,1
"37921",35,8,1
"37922",35,8,1
"37924",36,9,1
"37925",31,8,1
"37928",34,9,1
"37929",37,11,1
"37933",36,9,1
"37934",35,10,1
"37935",35,8,1
"37936",31,9,1
"37938",32,9,1
"37940",32,9,1
"37941",20,9,1
"37942",31,9,1
"37944",34,9,1
"37945",37,10,1
"37947",33,8,1
"37948",32,9,1
"37950",36,9,1
"37952",36,9,1
"37954",32,9,1
"37955",32,9,1
"37957",16,8,1
"37960",35,9,1
"37962",37,11,1
"37964",36,9,1
"37965",33,8,1
"37967",30,8,1
"37968",34,8,1
"37970",37,10,1
"37974",28,9,1
"37975",36,9,1
"37976",36,9,1
"37979",37,11,1
"37983",33,10,1
"37986",36,9,1
"37987",35,10,1
"37988",32,9,1
"37989",34,10,1
"37990",37,10,1
"37991",34,10,1
"37992",35,9,1
"37993",35,9,1
"37995",36,9,1
"37996",36,9,1
"37998",34,9,1
"38001",34,9,1
"38002",17,10,1
"38006",31,9,1
"38007",32,9,1
"38009",36,9,1
"38010",35,9,1
"38011",36,9,1
"38012",37,10,1
"38014",36,10,1
"38015",36,9,1
"38016",30,9,1
"38017",37,10,1
"38018",34,9,1
"38020",34,9,1
"38021",37,11,1
"38022",37,10,1
"38023",33,9,1
"38024",34,10,1
"38027",37,10,1
"38028",36,10,1
"38029",35,10,1
"38030",34,10,1
"38031",33,8,1
"38032",36,10,1
"38033",30,9,1
"38034",11,10,1
"38035",35,8,1
"38036",31,9,1
"38037",32,8,1
"38039",30,10,1
"38041",35,10,1
"38042",30,10,1
"38044",20,8,1
"38045",37,10,1
"38047",36,9,1
"38048",37,10,1
"38049",36,10,1
"38050",32,9,1
"38051",37,10,1
"38052",31,11,1
"38053",36,10,1
"38054",37,10,1
"38055",37,10,1
"38056",31,10,1
"38057",33,10,1
"38058",34,10,1
"38061",34,10,1
"38062",15,9,1
"38063",36,10,1
"38064",37,10,1
"38065",36,10,1
"38066",31,9,1
"38068",34,10,1
"38070",37,10,1
"38071",34,9,1
"38074",35,9,1
"38075",34,10,1
"38076",37,11,1
"38079",32,9,1
"38081",34,11,1
"38082",36,9,1
"38084",34,10,1
"38085",34,10,1
"38087",35,9,1
"38088",32,9,1
"38089",37,11,1
"38090",36,10,1
"38091",28,9,1
"38092",36,10,1
"38093",37,10,1
"38094",36,10,1
"38095",36,9,1
"38096",34,9,1
"38097",34,10,1
"38098",34,9,1
"38099",30,9,1
"38100",34,10,1
"38102",31,8,1
"38106",35,8,1
"38113",35,8,1
"38114",33,8,1
"38116",34,8,1
"38127",26,7,1
"38128",32,8,1
"38130",28,7,1
"38135",33,8,1
"38137",36,9,1
"38138",33,9,1
"38143",31,10,1
"38144",36,9,1
"38148",29,9,1
"38150",35,9,1
"38151",36,9,1
"38152",27,8,1
"38156",35,8,1
"38158",26,8,1
"38160",34,9,1
"38161",35,8,1
"38162",34,8,1
"38163",32,8,1
"38165",35,8,1
"38166",34,7,1
"38167",15,8,1
"38169",33,8,1
"38172",35,8,1
"38174",35,8,1
"38181",33,7,1
"38185",31,7,1
"38186",32,7,1
"38188",21,9,1
"38189",33,8,1
"38190",30,7,1
"38191",30,8,1
"38192",25,8,1
"38193",37,10,1
"38197",33,9,1
"38198",31,8,1
"38200",37,10,1
"38202",36,9,1
"38203",35,8,1
"38204",29,8,1
"38205",37,10,1
"38212",23,6,1
"38217",34,7,1
"38218",8,8,1
"38227",31,8,1
"38230",29,6,1
"38232",33,6,1
"38235",34,8,1
"38237",32,9,1
"38238",29,7,1
"38245",34,7,1
"38248",34,8,1
"38251",27,7,1
"38253",33,8,1
"38256",34,7,1
"38258",31,8,1
"38259",33,9,1
"38260",31,6,1
"38262",35,8,1
"38263",27,6,1
"38265",34,7,1
"38266",34,8,1
"38270",32,7,1
"38272",33,7,1
"38278",34,8,1
"38279",30,8,1
"38282",32,6,1
"38284",34,7,1
"38285",28,9,1
"38288",35,8,1
"38289",22,6,1
"38291",32,7,1
"38293",34,9,1
"38294",19,7,1
"38295",24,6,1
"38298",32,8,1
"38299",34,7,1
"38302",33,7,1
"38306",34,9,1
"38313",33,7,1
"38315",30,5,1
"38319",34,8,1
"38322",32,6,1
"38323",37,11,1
"38324",32,8,1
"38328",32,8,1
"38330",35,8,1
"38334",31,6,1
"38335",31,6,1
"38342",32,8,1
"38344",33,6,1
"38362",34,8,1
"38368",31,6,1
"38373",34,8,1
"38374",32,5,1
"38387",34,9,1
"38389",26,7,1
"38392",24,7,1
"38393",30,8,1
"38395",34,7,1
"38401",18,6,1
"38407",32,8,1
"38409",33,8,1
"38416",34,7,1
"38419",33,7,1
"38422",30,7,1
"38423",31,7,1
"38431",30,5,1
"38432",32,6,1
"38433",32,8,1
"38436",32,5,1
"38439",34,8,1
"38441",31,6,1
"38442",27,7,1
"38447",34,7,1
"38450",37,11,1
"38452",34,7,1
"38455",34,7,1
"38460",18,5,1
"38461",33,7,1
"38465",33,8,1
"38467",31,6,1
"38468",31,9,1
"38475",33,8,1
"38484",30,7,1
"38489",8,5,1
"38490",32,5,1
"38491",35,8,1
"38492",34,7,1
"38494",33,8,1
"38495",30,5,1
"38497",32,6,1
"38503",35,9,1
"38523",11,4,1
"38529",34,7,1
"38535",34,8,1
"38537",32,7,1
"38541",22,7,1
"38543",32,6,1
"38550",29,4,1
"38552",16,5,1
"38554",34,7,1
"38556",30,4,1
"38559",33,7,1
"38562",29,4,1
"38565",35,8,1
"38570",6,4,1
"38571",22,5,1
"38572",33,7,1
"38577",11,5,1
"38584",28,4,1
"38595",34,7,1
"38596",32,6,1
"38599",33,8,1
"38602",35,8,1
"38615",32,7,1
"38618",24,4,1
"38633",26,6,1
"38637",13,7,1
"38639",32,6,1
"38642",34,7,1
"38649",29,6,1
"38650",11,4,1
"38654",33,6,1
"38656",29,5,1
"38657",30,6,1
"38663",31,4,1
"38667",33,7,1
"38668",13,7,1
"38670",31,4,1
"38673",31,6,1
"38679",6,6,1
"38683",32,6,1
"38694",33,7,1
"38706",16,4,1
"38717",6,6,1
"38725",34,9,1
"38727",19,9,1
"38729",36,9,1
"38730",25,6,1
"38732",33,6,1
"38734",31,6,1
"38735",15,9,1
"38738",36,9,1
"38739",35,8,1
"38742",33,8,1
"38744",32,8,1
"38752",37,10,1
"38756",35,9,1
"38757",34,11,1
"38758",37,11,1
"38759",35,9,1
"38760",36,9,1
"38761",35,9,1
"38762",12,9,1
"38763",20,10,1
"38765",36,9,1
"38766",29,8,1
"38767",35,11,1
"38768",36,11,1
"38769",36,9,1
"38772",30,8,1
"38773",36,10,1
"38774",33,9,1
"38783",7,4,1
"38786",31,4,1
"38797",31,4,1
"38798",30,4,1
"38821",31,4,1
"38822",25,4,1
"38823",37,10,1
"38848",30,4,1
"38856",27,4,1
"38869",31,5,1
"38872",31,5,1
"38874",28,5,1
"38876",32,5,1
"38880",30,5,1
"38889",31,4,1
"38913",31,5,1
"38916",31,5,1
"38917",22,4,1
"38921",33,6,1
"38923",32,5,1
"38928",37,33,1
"38929",34,33,1
"38930",33,33,1
"38931",36,33,1
"38932",37,32,1
"38939",27,4,1
"38941",31,4,1
"38943",33,7,1
"38945",17,7,1
"38946",33,7,1
"38956",34,7,1
"38961",17,4,1
"38964",33,6,1
"38975",29,8,1
"38979",26,7,1
"38982",33,7,1
"38987",23,4,1
"38989",16,4,1
"38990",34,7,1
"38991",33,6,1
"38993",30,7,1
"38994",32,6,1
"38995",34,9,1
"38996",13,7,1
"38997",32,7,1
"38999",37,29,1
"39000",34,29,1
"39001",37,31,1
"39002",36,29,1
"39003",36,28,1
"39004",34,28,1
"39005",37,30,1
"39006",37,30,1
"39007",36,29,1
"39008",37,30,1
"39009",33,27,1
"39010",30,29,1
"39011",37,30,1
"39012",36,27,1
"39013",27,27,1
"39014",37,30,1
"39015",33,27,1
"39016",37,30,1
"39017",32,30,1
"39018",36,30,1
"39019",35,29,1
"39020",36,29,1
"39021",37,29,1
"39022",36,30,1
"39023",37,29,1
"39024",37,31,1
"39025",33,33,1
"39026",33,30,1
"39027",33,31,1
"39028",33,30,1
"39029",36,32,1
"39030",36,30,1
"39031",36,33,1
"39032",37,30,1
"39033",37,29,1
"39034",35,32,1
"39035",33,29,1
"39036",34,30,1
"39037",34,30,1
"39038",33,32,1
"39039",35,33,1
"39040",36,30,1
"39041",36,33,1
"39042",34,29,1
"39043",37,32,1
"39044",37,32,1
"39045",37,29,1
"39046",37,29,1
"39047",36,31,1
"39048",36,28,1
"39049",37,32,1
"39050",34,30,1
"39051",37,29,1
"39052",37,30,1
"39053",37,32,1
"39054",36,27,1
"39055",34,28,1
"39056",36,27,1
"39057",37,31,1
"39058",36,27,1
"39059",37,28,1
"39060",37,27,1
"39061",36,27,1
"39062",36,31,1
"39063",36,28,1
"39064",37,28,1
"39065",37,27,1
"39066",36,28,1
"39067",37,30,1
"39068",36,31,1
"39069",37,29,1
"39070",31,28,1
"39071",37,28,1
"39072",34,32,1
"39073",35,33,1
"39074",35,33,1
"39075",37,32,1
"39076",37,32,1
"39077",37,32,1
"39078",37,33,1
"39079",37,32,1
"39080",32,31,1
"39081",32,32,1
"39082",36,31,1
"39083",37,32,1
"39084",37,32,1
"39085",32,31,1
"39086",31,31,1
"39087",37,32,1
"39088",35,29,1
"39089",36,27,1
"39090",35,32,1
"39091",35,29,1
"39092",37,31,1
"39093",34,31,1
"39094",37,28,1
"39095",36,33,1
"39096",36,27,1
"39097",35,29,1
"39098",34,32,1
"39099",29,29,1
"39100",35,28,1
"39101",37,33,1
"39102",35,27,1
"39103",31,29,1
"39104",37,33,1
"39105",35,32,1
"39106",32,27,1
"39107",35,33,1
"39108",36,32,1
"39109",37,28,1
"39110",36,31,1
"39111",32,32,1
"39112",30,29,1
"39113",37,31,1
"39114",33,32,1
"39115",37,32,1
"39116",37,27,1
"39117",37,31,1
"39118",34,30,1
"39119",36,33,1
"39120",34,33,1
"39121",37,30,1
"39122",37,33,1
"39123",36,33,1
"39124",37,28,1
"39125",32,30,1
"39126",34,33,1
"39127",35,33,1
"39128",37,33,1
"39129",30,28,1
"39130",37,33,1
"39131",37,28,1
"39132",36,28,1
"39133",37,30,1
"39134",33,33,1
"39135",37,32,1
"39136",30,29,1
"39137",37,29,1
"39138",37,33,1
"39139",37,28,1
"39140",37,28,1
"39141",37,28,1
"39142",35,32,1
"39143",33,32,1
"39144",36,33,1
"39145",35,31,1
"39146",35,30,1
"39147",33,17,1
"39148",37,17,1
"39149",29,18,1
"39150",37,17,1
"39151",34,17,1
"39152",35,17,1
"39153",36,17,1
"39154",36,17,1
"39155",37,17,1
"39156",29,17,1
"39157",37,17,1
"39158",37,17,1
"39159",35,17,1
"39160",21,17,1
"39161",35,17,1
"39162",36,17,1
"39163",36,17,1
"39164",36,17,1
"39165",32,17,1
"39166",36,17,1
"39167",29,17,1
"39168",35,17,1
"39169",36,17,1
"39170",36,17,1
"39171",36,17,1
"39172",37,17,1
"39173",37,17,1
"39174",37,18,1
"39175",37,18,1
"39176",34,17,1
"39177",34,18,1
"39178",36,17,1
"39179",37,17,1
"39180",37,17,1
"39181",34,17,1
"39182",35,17,1
"39183",37,17,1
"39184",29,17,1
"39185",36,17,1
"39186",30,17,1
"39187",37,17,1
"39188",37,17,1
"39189",36,17,1
"39190",35,17,1
"39191",37,17,1
"39192",20,17,1
"39193",18,17,1
"39194",37,17,1
"39195",37,17,1
"39196",37,17,1
"39197",36,17,1
"39198",35,17,1
"39199",35,17,1
"39200",37,18,1
"39201",34,18,1
"39202",35,18,1
"39203",37,18,1
"39204",34,18,1
"39205",37,18,1
"39206",37,18,1
"39207",36,18,1
"39208",34,18,1
"39209",37,18,1
"39210",37,18,1
"39211",35,18,1
"39212",37,18,1
"39213",36,18,1
"39214",37,17,1
"39215",31,17,1
"39216",27,18,1
"39217",33,17,1
"39218",35,17,1
"39219",33,18,1
"39220",34,17,1
"39221",36,17,1
"39222",37,17,1
"39223",37,18,1
"39224",36,18,1
"39225",34,17,1
"39226",35,19,1
"39227",37,18,1
"39228",36,18,1
"39229",36,18,1
"39230",20,18,1
"39231",36,19,1
"39232",37,18,1
"39233",36,18,1
"39234",35,18,1
"39235",31,18,1
"39236",37,18,1
"39237",37,18,1
"39238",30,18,1
"39239",36,19,1
"39240",33,18,1
"39241",35,18,1
"39242",31,19,1
"39243",36,18,1
"39244",37,18,1
"39245",20,18,1
"39246",31,18,1
"39247",37,30,1
"39248",36,29,1
"39249",34,29,1
"39250",37,29,1
"39251",36,29,1
"39252",36,29,1
"39253",30,29,1
"39254",37,29,1
"39255",37,28,1
"39256",36,29,1
"39257",37,27,1
"39258",35,28,1
"39259",30,29,1
"39260",33,29,1
"39261",34,29,1
"39262",34,29,1
"39263",37,33,1
"39264",35,33,1
"39265",37,28,1
"39266",36,33,1
"39267",37,30,1
"39268",29,29,1
"39269",36,32,1
"39270",33,33,1
"39271",37,30,1
"39272",31,27,1
"39273",31,28,1
"39274",33,33,1
"39275",37,30,1
"39276",37,29,1
"39277",37,27,1
"39278",37,28,1
"39279",33,33,1
"39280",32,29,1
"39281",37,27,1
"39282",37,27,1
"39283",35,32,1
"39284",36,27,1
"39285",37,33,1
"39286",35,29,1
"39287",33,33,1
"39288",32,32,1
"39289",37,27,1
"39290",37,31,1
"39291",37,29,1
"39292",33,29,1
"39293",34,28,1
"39294",36,31,1
"39295",35,27,1
"39296",37,30,1
"39297",37,30,1
"39298",36,30,1
"39299",36,29,1
"39300",37,30,1
"39301",36,29,1
"39302",36,30,1
"39303",37,30,1
"39304",32,29,1
"39305",37,29,1
"39306",36,31,1
"39307",31,29,1
"39308",35,31,1
"39309",31,30,1
"39310",36,30,1
"39311",34,27,1
"39312",29,29,1
"39313",35,29,1
"39314",37,27,1
"39315",32,27,1
"39316",37,30,1
"39317",37,30,1
"39318",37,27,1
"39319",37,29,1
"39320",36,29,1
"39321",32,29,1
"39322",32,29,1
"39323",35,29,1
"39324",37,29,1
"39325",34,32,1
"39326",36,30,1
"39327",37,30,1
"39328",36,30,1
"39329",35,30,1
"39330",36,31,1
"39331",35,30,1
"39332",37,30,1
"39333",36,31,1
"39334",34,30,1
"39335",37,31,1
"39336",37,28,1
"39337",32,31,1
"39338",35,30,1
"39339",29,29,1
"39340",34,30,1
"39341",37,27,1
"39342",37,26,1
"39343",32,27,1
"39344",30,26,1
"39345",37,27,1
"39346",32,26,1
"39347",34,26,1
"39348",35,26,1
"39349",33,26,1
"39350",36,26,1
"39351",34,26,1
"39352",35,26,1
"39353",33,26,1
"39354",35,27,1
"39355",35,26,1
"39356",34,26,1
"39357",37,26,1
"39358",36,26,1
"39359",37,26,1
"39360",32,26,1
"39361",37,27,1
"39362",36,28,1
"39363",37,27,1
"39364",37,27,1
"39365",37,27,1
"39366",33,27,1
"39367",37,27,1
"39368",36,27,1
"39369",34,27,1
"39370",31,27,1
"39371",37,27,1
"39372",36,27,1
"39373",35,27,1
"39374",35,26,1
"39375",35,26,1
"39376",31,29,1
"39377",35,28,1
"39378",33,28,1
"39379",37,29,1
"39380",35,27,1
"39381",36,28,1
"39382",37,28,1
"39383",37,27,1
"39384",37,27,1
"39385",32,28,1
"39386",30,28,1
"39387",29,28,1
"39388",37,27,1
"39389",37,27,1
"39390",28,28,1
"39391",37,28,1
"39392",37,27,1
"39393",37,28,1
"39394",30,27,1
"39395",27,27,1
"39396",37,28,1
"39397",36,27,1
"39398",36,27,1
"39399",37,28,1
"39400",35,28,1
"39401",37,28,1
"39402",34,28,1
"39403",34,27,1
"39404",37,27,1
"39405",34,27,1
"39406",31,28,1
"39407",34,28,1
"39408",36,29,1
"39409",31,28,1
"39410",37,29,1
"39411",34,28,1
"39412",34,29,1
"39413",37,28,1
"39414",35,28,1
"39415",34,29,1
"39416",31,28,1
"39417",37,28,1
"39418",35,29,1
"39419",31,27,1
"39420",37,29,1
"39421",33,28,1
"39422",35,28,1
"39423",30,27,1
"39424",37,28,1
"39425",37,28,1
"39426",37,28,1
"39427",33,29,1
"39428",36,30,1
"39429",34,29,1
"39430",35,27,1
"39431",37,30,1
"39432",37,29,1
"39433",36,28,1
"39434",37,30,1
"39435",35,28,1
"39436",35,29,1
"39437",33,29,1
"39438",37,29,1
"39439",37,29,1
"39440",35,29,1
"39441",35,26,1
"39442",30,29,1
"39443",35,28,1
"39444",37,29,1
"39445",31,27,1
"39446",36,27,1
"39447",37,26,1
"39448",36,24,1
"39449",37,24,1
"39450",27,24,1
"39451",35,24,1
"39452",32,24,1
"39453",36,24,1
"39454",35,24,1
"39455",34,25,1
"39456",30,24,1
"39457",36,24,1
"39458",35,24,1
"39459",37,24,1
"39460",26,24,1
"39461",28,24,1
"39462",36,24,1
"39463",29,25,1
"39464",37,24,1
"39465",36,26,1
"39466",35,24,1
"39467",37,24,1
"39468",37,25,1
"39469",36,24,1
"39470",36,25,1
"39471",30,25,1
"39472",36,25,1
"39473",35,25,1
"39474",37,25,1
"39475",37,24,1
"39476",37,25,1
"39477",33,24,1
"39478",37,25,1
"39479",37,25,1
"39480",37,25,1
"39481",37,25,1
"39482",34,24,1
"39483",36,25,1
"39484",34,25,1
"39485",37,24,1
"39486",26,24,1
"39487",34,25,1
"39488",36,25,1
"39489",35,26,1
"39490",36,27,1
"39491",30,28,1
"39492",32,25,1
"39493",37,26,1
"39494",37,25,1
"39495",37,25,1
"39496",31,26,1
"39497",34,25,1
"39498",37,26,1
"39499",35,26,1
"39500",37,25,1
"39501",37,25,1
"39502",37,25,1
"39503",37,25,1
"39504",34,25,1
"39505",35,25,1
"39506",35,25,1
"39507",34,25,1
"39508",33,25,1
"39509",36,25,1
"39510",37,25,1
"39511",37,25,1
"39512",28,25,1
"39513",37,25,1
"39514",36,25,1
"39515",36,25,1
"39516",37,25,1
"39517",35,25,1
"39518",28,26,1
"39519",34,26,1
"39520",37,26,1
"39521",37,26,1
"39522",37,26,1
"39523",37,26,1
"39524",37,26,1
"39525",28,26,1
"39526",37,26,1
"39527",37,26,1
"39528",33,26,1
"39529",36,26,1
"39530",36,26,1
"39531",33,26,1
"39532",37,26,1
"39533",31,26,1
"39534",36,26,1
"39535",36,26,1
"39536",36,26,1
"39537",37,27,1
"39538",35,26,1
"39539",36,26,1
"39540",27,26,1
"39541",36,25,1
"39542",36,25,1
"39543",37,26,1
"39544",37,26,1
"39545",33,29,1
"39546",34,30,1
"39547",31,28,1
"39548",37,29,1
"39549",37,29,1
"39550",35,28,1
"39551",36,27,1
"39552",37,22,1
"39553",26,23,1
"39554",32,23,1
"39555",37,22,1
"39556",35,22,1
"39557",36,21,1
"39558",32,22,1
"39559",37,23,1
"39560",36,22,1
"39561",37,22,1
"39562",36,22,1
"39563",37,22,1
"39564",34,21,1
"39565",37,24,1
"39566",37,23,1
"39567",36,23,1
"39568",37,23,1
"39569",31,22,1
"39570",29,23,1
"39571",35,22,1
"39572",36,23,1
"39573",36,19,1
"39574",34,23,1
"39575",33,23,1
"39576",37,23,1
"39577",37,19,1
"39578",34,22,1
"39579",35,23,1
"39580",36,24,1
"39581",36,21,1
"39582",37,23,1
"39583",36,23,1
"39584",27,23,1
"39585",36,23,1
"39586",35,23,1
"39587",31,24,1
"39588",37,23,1
"39589",35,22,1
"39590",37,23,1
"39591",34,23,1
"39592",37,24,1
"39593",34,24,1
"39594",37,24,1
"39595",37,24,1
"39596",26,24,1
"39597",37,24,1
"39598",30,24,1
"39599",33,24,1
"39600",35,24,1
"39601",26,23,1
"39602",30,23,1
"39603",27,23,1
"39604",37,23,1
"39605",36,23,1
"39606",33,24,1
"39607",37,23,1
"39608",33,22,1
"39609",34,22,1
"39610",32,22,1
"39611",34,22,1
"39612",37,22,1
"39613",34,21,1
"39614",37,24,1
"39615",36,23,1
"39616",34,23,1
"39617",37,23,1
"39618",34,24,1
"39619",31,24,1
"39620",36,24,1
"39621",37,24,1
"39622",32,24,1
"39623",36,24,1
"39624",31,24,1
"39625",35,24,1
"39626",34,23,1
"39627",36,23,1
"39628",37,25,1
"39629",37,24,1
"39630",36,25,1
"39631",37,24,1
"39632",33,24,1
"39633",37,24,1
"39634",37,24,1
"39635",33,24,1
"39636",33,23,1
"39637",32,23,1
"39638",37,24,1
"39639",37,24,1
"39640",37,24,1
"39641",35,24,1
"39642",36,24,1
"39643",37,25,1
"39644",37,24,1
"39645",36,24,1
"39646",35,24,1
"39647",36,23,1
"39648",34,26,1
"39649",36,19,1
"39650",35,19,1
"39651",35,19,1
"39652",36,20,1
"39653",35,23,1
"39654",37,20,1
"39655",37,19,1
"39656",37,21,1
"39657",35,19,1
"39658",37,20,1
"39659",37,19,1
"39660",34,20,1
"39661",32,19,1
"39662",37,19,1
"39663",24,19,1
"39664",32,19,1
"39665",35,19,1
"39666",37,19,1
"39667",35,19,1
"39668",33,19,1
"39669",33,20,1
"39670",36,19,1
"39671",35,19,1
"39672",28,20,1
"39673",37,20,1
"39674",37,20,1
"39675",37,20,1
"39676",32,20,1
"39677",37,20,1
"39678",35,20,1
"39679",35,20,1
"39680",36,20,1
"39681",37,20,1
"39682",33,20,1
"39683",35,20,1
"39684",37,20,1
"39685",35,19,1
"39686",35,19,1
"39687",30,20,1
"39688",36,20,1
"39689",37,19,1
"39690",27,20,1
"39691",30,20,1
"39692",32,20,1
"39693",37,20,1
"39694",36,24,1
"39695",37,21,1
"39696",37,20,1
"39697",36,20,1
"39698",36,21,1
"39699",36,21,1
"39700",33,21,1
"39701",37,21,1
"39702",36,21,1
"39703",36,20,1
"39704",35,21,1
"39705",35,20,1
"39706",37,19,1
"39707",34,21,1
"39708",35,20,1
"39709",36,20,1
"39710",33,20,1
"39711",33,20,1
"39712",33,20,1
"39713",32,20,1
"39714",33,20,1
"39715",33,21,1
"39716",36,20,1
"39717",24,20,1
"39718",35,21,1
"39719",30,20,1
"39720",37,20,1
"39721",34,21,1
"39722",33,21,1
"39723",37,20,1
"39724",33,20,1
"39725",37,21,1
"39726",32,21,1
"39727",34,20,1
"39728",36,20,1
"39729",37,21,1
"39730",36,20,1
"39731",32,21,1
"39732",37,20,1
"39733",36,21,1
"39734",35,21,1
"39735",37,21,1
"39736",34,20,1
"39737",36,21,1
"39738",37,21,1
"39739",32,20,1
"39740",30,20,1
"39741",33,20,1
"39742",35,19,1
"39743",37,19,1
"39744",34,21,1
"39745",36,21,1
"39746",35,21,1
"39747",29,20,1
"39748",29,21,1
"39749",36,19,1
"39750",37,18,1
"39751",34,18,1
"39752",37,18,1
"39753",34,18,1
"39754",35,18,1
"39755",34,18,1
"39756",36,18,1
"39757",37,18,1
"39758",35,18,1
"39759",36,19,1
"39760",37,19,1
"39761",34,19,1
"39762",36,19,1
"39763",36,19,1
"39764",36,19,1
"39765",37,18,1
"39766",37,18,1
"39767",36,18,1
"39768",37,19,1
"39769",32,18,1
"39770",37,18,1
"39771",36,19,1
"39772",31,18,1
"39773",36,18,1
"39774",37,19,1
"39775",36,19,1
"39776",37,19,1
"39777",35,18,1
"39778",36,18,1
"39779",32,19,1
"39780",36,19,1
"39781",25,18,1
"39782",36,18,1
"39783",36,18,1
"39784",36,18,1
"39785",35,18,1
"39786",37,19,1
"39787",37,18,1
"39788",36,19,1
"39789",37,19,1
"39790",36,19,1
"39791",35,19,1
"39792",36,19,1
"39793",36,19,1
"39794",25,19,1
"39795",32,19,1
"39796",36,19,1
"39797",30,20,1
"39798",37,19,1
"39799",37,19,1
"39800",37,19,1
"39801",37,19,1
"39802",35,19,1
"39803",27,19,1
"39804",36,19,1
"39805",26,19,1
"39806",33,19,1
"39807",37,19,1
"39808",27,18,1
"39809",26,22,1
"39810",26,22,1
"39811",35,20,1
"39812",31,21,1
"39813",34,21,1
"39814",36,21,1
"39815",36,20,1
"39816",33,21,1
"39817",37,21,1
"39818",35,21,1
"39819",36,20,1
"39820",36,21,1
"39821",33,22,1
"39822",33,21,1
"39823",32,19,1
"39824",35,21,1
"39825",37,20,1
"39826",37,20,1
"39827",36,20,1
"39828",34,21,1
"39829",37,19,1
"39830",36,20,1
"39831",35,21,1
"39832",37,22,1
"39833",37,20,1
"39834",35,21,1
"39835",37,21,1
"39836",35,21,1
"39837",37,20,1
"39838",26,22,1
"39839",35,20,1
"39840",35,19,1
"39841",37,19,1
"39842",33,20,1
"39843",37,19,1
"39844",34,20,1
"39845",35,19,1
"39846",37,20,1
"39847",32,19,1
